PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,DAILY_YIELD_MW
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,5407.25,153519480.0,5.40725
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,0.0,0.0,0.0,153519480.0,0.0
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,1710.14285715,164.980357142,8.696428572,153519488.697,0.008696428572
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,9903.9107142,957.9375,135.178571429,153519615.179,0.135178571429
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,21118.4107143,2051.10535714,507.55357144,153519987.554,0.50755357144
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,34080.821429,3330.2267858,1170.60714287,153520650.608,1.17060714287
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,46438.571428,4552.7,2158.46428575,153521638.464,2.1584642857499996
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,68382.642858,6716.4571429,3519.7678571,153522999.77,3.5197678571
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,92247.946429,9060.4928572,5506.1607143,153524986.16,5.5061607143
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,108556.732141,10644.8910711,7958.1428572,153527438.143,7.9581428572
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,135282.553571,13254.6142857,10890.9642856,153530370.965,10.890964285599999
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,126527.232144,12401.2571428,14122.2500002,153533603.001,14.1222500002
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,126915.767857,12440.2089288,17474.0357142,153536954.036,17.4740357142
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,148096.660714,14504.4089286,20520.2857148,153540000.285,20.5202857148
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,153987.767857,15079.0928572,24520.053571,153544000.054,24.520053571000002
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,129989.285713,12739.3750001,27738.464284,153547218.466,27.738464284000003
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,136186.142857,13342.6107142,31125.053571,153550605.054,31.125053571
90970022,1BY6WEcLGh8j5v71IF53ai7Xc0U56Y3PZuoBAID5Wc2HD7JYdWkrLSPkdwr4McdE0feGgRqW7CaVHMLBKoKgIrUVDUWRmjgnKYAwPKWDbYxYtjZvoooNbGkEZnxXDlPa8U1GXgEZoEaEvLYb1n2sOqadLQvlD726eNBSBbvBOhCH3iADSZryiCRJl6heRkivqQ3ih0vzX44oOqAx2fpkci93gMrogZuBjrGa61gmuvPhdLxVsjndEbLyjtCKgGvuHbuxQJl8lW7ozcwCURE6d3bPkepu2z9Y9gH1T5YWrNuGzBIq5rxdHJRwDNYzVJPv84UY57bAof,161939.017858,15846.3446429,34423.589285,153553903.59,34.423589285
